Timestamp	SpeedFL	SpeedFR	SpeedRL	SpeedRR	AmbientAirTemperature	Brake	LDI	RDI	HighBeamFlash	WiperMotor	SteeringPos	Latitude	Longitude	 
30613	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
30665	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
30717	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
30769	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
30820	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
30872	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
30924	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
30975	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31027	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31079	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31133	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31185	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31237	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31289	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31340	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31392	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31444	0	0	0	0	3	0	0	0	0	0	100	51.60444	5.440493333	
31495	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
31547	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
31599	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
31653	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
31705	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
31757	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
31809	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
31860	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
31912	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
31964	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32015	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32067	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32119	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32173	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32225	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32277	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32329	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32380	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32432	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32484	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32536	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32588	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32639	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32689	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32740	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32792	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32844	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32895	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32945	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
32996	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
33048	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
33100	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
33155	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
33207	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
33258	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
33308	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
33359	0	0	0	0	3	0	0	0	0	0	100	51.60443	5.440505	
33414	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33466	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33518	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33572	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33622	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33673	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33725	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33777	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33829	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33881	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33932	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
33984	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
34036	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
34088	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
34140	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
34194	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
34247	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
34298	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
34353	0	0	0	0	3	0	0	0	0	0	100	51.60442333	5.440516667	
34405	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34457	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34509	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34561	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34612	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34664	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34716	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34768	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34820	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34874	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34927	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
34978	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
35033	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
35085	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
35137	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
35189	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
35240	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
35292	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
35344	0	0	0	0	3	0	0	0	0	0	100	51.60442167	5.440516667	
35396	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35448	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35499	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35549	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35600	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35652	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35704	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35756	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35808	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35859	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35909	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
35960	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
36011	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
36061	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
36112	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
36164	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
36216	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
36268	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
36320	0	0	0	0	3	0	0	0	0	0	100	51.60441333	5.440508333	
36374	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36424	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36475	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36527	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36579	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36634	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36686	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36737	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36787	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36838	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36893	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36945	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
36997	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
37049	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
37100	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
37152	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
37204	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
37256	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
37308	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
37359	0	0	0	0	3	0	0	0	0	0	100	51.60441167	5.44051	
37409	0	0	0	0	3	0	0	0	0	0	100	51.60441	5.44051	
37460	0	0	0	0	3	0	0	0	0	0	100	51.60441	5.44051	
37512	0	0	0	0	3	0	0	0	0	0	100	51.60441	5.44051	
37564	0	0	0	0	3	0	0	0	0	0	100	51.60441	5.44051	
