Timestamp	SpeedFL	SpeedFR	SpeedRL	SpeedRR	AmbientAirTemperature	Brake	LDI	RDI	HighBeamFlash	WiperMotor	SteeringPos	Latitude	Longitude	 
51599	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
51649	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
51700	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
51750	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
51801	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
51851	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
51902	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
51952	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52003	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52053	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52104	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52154	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52208	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52258	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52308	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52359	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52409	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52460	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52510	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52561	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52611	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52662	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52712	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52763	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52813	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52864	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52914	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
52968	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53019	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53069	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53120	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53170	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53221	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53271	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53321	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53371	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53422	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53472	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440558333	
53523	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
53574	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
53624	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
53674	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
53728	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
53779	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
53829	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
53880	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
53930	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
53981	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54031	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54082	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54132	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54183	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54233	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54283	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54333	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54384	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54434	0	0	0	0	9	0	0	0	0	0	97	51.60427667	5.440561667	
54488	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54539	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54589	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54640	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54690	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54741	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54791	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54842	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54892	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54943	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
54993	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55044	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55094	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55147	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55198	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55248	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55299	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55349	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55400	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55450	0	0	0	0	9	0	0	0	0	0	97	51.60428167	5.440551667	
55501	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
55551	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
55602	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
55652	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
55703	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
55753	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
55804	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
55854	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
55907	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
55958	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56008	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56059	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56109	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56160	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56210	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56261	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56311	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56362	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56412	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56463	0	0	0	0	9	0	0	0	0	0	97	51.604285	5.440548333	
56513	0	0	0	0	9	0	0	0	0	0	97	51.60428333	5.440546667	
56564	0	0	0	0	9	0	0	0	0	0	97	51.60428333	5.440546667	
56614	0	0	0	0	9	0	0	0	0	0	97	51.60428333	5.440546667	
56667	0	0	0	0	9	0	0	0	0	0	97	51.60428333	5.440546667	
56718	0	0	0	0	9	0	0	0	0	0	97	51.60428333	5.440546667	
56768	0	0	0	0	9	0	0	0	0	0	97	51.60428333	5.440546667	
56819	0	0	0	0	9	0	0	0	0	0	97	51.60428333	5.440546667	
56869	0	0	0	0	9	0	0	0	0	0	97	51.60428333	5.440546667	
