Timestamp	SpeedFL	SpeedFR	SpeedRL	SpeedRR	AmbientAirTemperature	Brake	LDI	RDI	HighBeamFlash	WiperMotor	SteeringPos	Latitude	Longitude	 
441880	950	859	830	919	1	0	0	0	0	0	99	51.83086157	5.826453433	
441930	890	830	830	740	1	0	0	0	0	0	99	51.83086161	5.826453394	
441981	890	789	700	740	1	0	0	0	0	0	99	51.83086164	5.826453357	
442031	789	770	700	700	1	0	0	0	0	0	99	51.83086161	5.826453192	
442084	770	740	680	700	1	0	0	0	0	0	99	51.83086145	5.826452786	
442135	740	740	680	700	1	0	0	0	0	0	99	51.83086129	5.826452399	
442185	740	740	700	700	1	0	0	0	0	0	99	51.83086114	5.826452017	
442236	740	740	700	700	1	0	0	0	0	0	99	51.83086098	5.826451628	
442286	740	740	700	700	1	0	0	0	0	0	99	51.83086083	5.826451246	
442337	700	700	700	700	1	0	0	0	0	0	99	51.83086068	5.826450868	
442388	700	700	740	700	1	0	0	0	0	0	99	51.83086053	5.826450484	
442438	740	700	740	700	1	0	0	0	0	0	99	51.83086037	5.826450102	
442489	740	700	740	740	1	0	0	0	0	0	99	51.83086022	5.826449707	
442540	740	740	740	740	1	0	0	0	0	0	99	51.83086006	5.826449307	
442590	740	740	740	740	1	0	0	0	0	0	99	51.8308599	5.826448914	
442641	740	740	740	740	1	0	0	0	0	0	99	51.83085974	5.826448514	
442691	740	740	770	740	1	0	0	0	0	0	99	51.83085958	5.826448118	
442744	770	770	770	770	1	0	0	0	0	0	99	51.83085941	5.826447685	
442795	770	789	789	770	1	0	0	0	0	0	99	51.83085924	5.826447263	
442845	830	830	789	830	1	0	0	0	0	0	99	51.83085906	5.826446828	
442896	890	890	859	830	1	0	0	0	0	0	99	51.83085888	5.826446359	
442946	890	919	890	919	1	0	0	0	0	0	99	51.83085869	5.82644588	
442997	1010	979	950	919	1	0	0	0	0	0	99	51.83085848	5.826445358	
443048	1100	1079	1040	1010	1	0	0	0	0	0	99	51.8308583	5.826444874	
443099	1199	1199	1100	1100	1	0	0	0	0	0	99	51.83085817	5.826444436	
443149	1350	1350	1260	1230	1	0	0	0	0	0	99	51.83085803	5.826443952	
443200	1410	1439	1290	1380	1	0	0	0	0	0	99	51.83085787	5.826443426	
443250	1750	1719	1569	1530	1	0	0	0	0	0	99	51.83085769	5.826442813	
443301	1969	1910	1750	1750	1	0	0	0	0	0	99	51.83085748	5.826442111	
443351	2330	2310	2060	2149	1	0	0	0	0	0	99	51.83085724	5.826441285	
443404	2669	2669	2460	2550	1	0	0	0	0	0	99	51.83085694	5.826440261	
443455	2889	2919	2760	2760	1	0	0	0	0	0	99	51.83085662	5.826439183	
443506	3350	3320	3260	3199	1	0	0	0	0	0	99	51.83085625	5.826437933	
443557	3600	3560	3500	3449	1	0	0	0	0	0	99	51.83085586	5.82643659	
443607	4029	4029	3899	3870	1	0	0	0	0	0	99	51.83085543	5.826435113	
443658	4250	4210	4210	4250	1	0	0	0	0	0	99	51.83085495	5.826433503	
443708	4680	4680	4640	4640	1	0	0	0	0	0	99	51.83085444	5.826431763	
443759	4950	4950	4920	4890	1	0	0	0	0	0	99	51.83085389	5.826429887	
443809	5480	5480	5380	5350	1	0	0	0	0	0	99	51.83085329	5.826427863	
443860	5690	5660	5660	5660	1	0	0	0	0	0	99	51.83085266	5.826425705	
443911	6120	6150	6089	6089	1	0	0	0	0	0	99	51.83085197	5.826423378	
443965	6670	6640	6580	6670	1	0	0	0	0	0	98	51.83085119	5.826420701	
444017	6980	6980	6859	6890	1	0	0	0	0	0	98	51.8308504	5.826418011	
444067	7450	7450	7319	7379	1	0	0	0	0	0	98	51.83084972	5.826415713	
444119	7720	7750	7629	7629	1	0	0	0	0	0	98	51.83084909	5.826413569	
444170	8210	8210	8120	8210	1	0	0	0	0	0	98	51.83084843	5.826411327	
444224	8679	8700	8610	8610	1	0	0	0	0	0	98	51.83084769	5.82640882	
444276	9010	9080	8920	8950	1	0	0	0	0	0	98	51.83084695	5.826406311	
444327	9530	9570	9440	9410	1	0	0	0	0	0	98	51.83084619	5.826403713	
444378	9750	9820	9820	9820	1	0	0	0	0	0	98	51.8308454	5.82640103	
444429	10309	10340	10219	10219	1	0	0	0	0	0	98	51.83084457	5.826398217	
444481	10650	10670	10580	10620	1	0	0	0	0	0	99	51.8308437	5.82639525	
444532	11170	11110	11070	11070	1	0	0	0	0	0	99	51.83084281	5.82639221	
444586	11599	11599	11540	11500	1	0	0	0	0	0	99	51.83084182	5.826388859	
444638	11969	12000	11809	11880	1	0	0	0	0	0	99	51.83084084	5.826385533	
444689	12429	12460	12300	12370	1	0	0	0	0	0	99	51.83083985	5.826382141	
444740	12769	12769	12590	12639	1	0	0	0	0	0	99	51.83083882	5.826378667	
444791	13349	13320	13080	13130	1	0	0	0	0	0	99	51.83083776	5.826375047	
444845	13660	13690	13599	13599	1	0	0	0	0	0	99	51.8308366	5.826371094	
444897	14130	14130	13969	13940	1	0	0	0	0	0	99	51.83083544	5.826367175	
444948	14580	14490	14490	14549	1	0	0	0	0	0	99	51.83083427	5.826363197	
445000	14580	14620	14710	14670	1	0	0	0	0	0	99	51.83083315	5.826359332	
445050	15290	15360	15230	15259	1	0	0	0	0	0	99	51.83083227	5.826356161	
445105	15690	15660	15809	15790	1	0	0	0	0	0	99	51.83083128	5.82635257	
445156	16029	16430	16190	16090	1	0	0	0	0	0	99	51.83083033	5.826349145	
445207	16710	16640	16550	16550	1	0	0	0	0	0	99	51.83082936	5.82634563	
445259	16990	16990	16800	16830	1	0	0	0	0	0	99	51.83082835	5.826341984	
445310	17480	17420	17289	17330	1	0	0	0	0	0	99	51.83082733	5.826338307	
445364	17910	17880	17730	17880	1	0	0	0	0	0	99	51.83082623	5.826334308	
445416	18150	18130	18060	18029	1	0	0	0	0	0	99	51.83082515	5.826330404	
445467	18490	18490	18710	18580	1	0	0	0	0	0	99	51.83082406	5.826326476	
445519	18770	18740	18890	18800	1	0	0	0	0	0	99	51.83082294	5.82632242	
445570	19140	19109	19109	19170	1	0	0	0	0	0	99	51.83082182	5.826318372	
445624	19500	19449	19390	19390	1	0	0	0	0	0	99	51.83082061	5.826314018	
445676	19630	19630	19539	19600	1	0	0	0	0	0	99	51.83081945	5.82630979	
445727	20000	19970	19810	19880	1	0	0	0	0	0	99	51.83081828	5.826305576	
445778	20150	20210	20000	20100	1	0	0	0	0	0	99	51.8308171	5.82630132	
445829	20500	20550	20460	20460	1	0	0	0	0	0	99	51.8308159	5.826296984	
445881	20770	20770	20710	20740	1	0	0	0	0	0	99	51.83081467	5.826292508	
445932	21080	21080	21020	21039	1	0	0	0	0	0	99	51.83081343	5.826288053	
445986	21449	21449	21330	21289	1	0	0	0	0	0	99	51.83081211	5.826283263	
446038	21600	21630	21510	21420	1	0	0	0	0	0	99	51.83081088	5.826278794	
446089	21939	21939	21850	21910	1	0	0	0	0	0	99	51.83080969	5.826274411	
446141	22180	22160	22160	22060	1	0	0	0	0	0	99	51.83080846	5.826269896	
446192	22430	22430	22340	22310	1	0	0	0	0	0	99	51.83080724	5.826265419	
446246	22740	22710	22560	22680	1	0	0	0	0	0	99	51.83080593	5.826260617	
446298	22869	22960	22800	22920	1	0	0	0	0	0	99	51.83080465	5.826255949	
446348	23230	23289	23140	23289	1	0	0	0	0	0	99	51.83080341	5.826251392	
446400	23510	23480	23390	23449	1	0	0	0	0	0	99	51.83080211	5.826246608	
446451	23789	23880	23630	23699	1	0	0	0	0	0	99	51.83080081	5.826241857	
446505	24060	24060	23970	23910	1	0	0	0	0	0	99	51.83079942	5.826236774	
446557	24150	24250	24150	24150	1	0	0	0	0	0	99	51.83079808	5.826231843	
446608	24310	24369	24369	24430	1	0	0	0	0	0	99	51.83079675	5.826226968	
446660	24369	24369	24369	24460	1	0	0	0	0	0	99	51.83079539	5.826221993	
446710	24369	24400	24500	24619	1	0	0	0	0	0	99	51.83079408	5.826217194	
446765	24550	24619	24619	24710	1	0	0	0	0	0	99	51.83079263	5.826211882	
446816	24430	24369	24500	24680	1	0	0	0	0	0	99	51.8307913	5.826206982	
446867	24430	24400	24769	24640	1	0	0	0	0	0	99	51.83078996	5.826202069	
446919	24550	24550	24590	24640	1	0	0	0	0	0	99	51.83078859	5.826197055	
446970	24640	24619	24590	24710	1	0	0	0	0	0	99	51.83078725	5.826192126	
447024	24460	24619	24460	24529	1	0	0	0	0	0	99	51.8307858	5.826186774	
