Timestamp	SpeedFL	SpeedFR	SpeedRL	SpeedRR	AmbientAirTemperature	Brake	LDI	RDI	HighBeamFlash	WiperMotor	SteeringPos	Latitude	Longitude	 
31694	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
31747	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
31798	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
31852	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
31905	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
31956	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32008	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32059	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32114	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32166	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32217	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32272	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32324	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32375	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32428	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32479	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32534	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32586	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32637	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32692	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32744	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32795	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32847	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32899	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
32953	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33005	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33057	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33109	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33160	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33211	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33264	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33315	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33367	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33418	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33473	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33525	0	0	0	0	10	0	0	0	0	0	100	51.60438667	5.440405	
33577	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
33629	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
33680	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
33731	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
33784	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
33835	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
33887	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
33938	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
33993	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
34045	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
34096	0	0	0	0	10	0	0	0	0	0	100	51.60438833	5.44041	
34149	0	0	269	0	10	0	0	0	0	0	100	51.60438791	5.440409789	
34200	0	0	269	0	10	0	0	0	0	0	100	51.60438751	5.440409586	
34251	0	0	269	0	10	0	0	0	0	0	100	51.6043871	5.440409383	
34303	0	0	269	0	10	0	0	0	0	0	100	51.60438669	5.440409177	
34355	0	0	269	0	10	0	0	0	0	0	100	51.60438627	5.44040897	
34407	0	0	250	0	10	0	0	0	0	0	100	51.60438589	5.440408778	
34458	0	0	210	0	10	0	0	0	0	0	100	51.60438557	5.440408619	
34513	0	0	179	0	10	0	0	0	0	0	100	51.60438528	5.440408474	
34565	0	0	179	0	10	0	0	0	0	0	100	51.60438501	5.440408336	
34616	0	0	0	0	10	0	0	0	0	0	100	51.604385	5.440408333	
34669	0	0	0	0	10	0	0	0	0	0	100	51.604385	5.440408333	
34720	0	0	0	0	10	0	0	0	0	0	100	51.604385	5.440408333	
34771	0	0	0	0	10	0	0	0	0	0	100	51.604385	5.440408333	
34823	0	0	0	0	10	0	0	0	0	0	100	51.604385	5.440408333	
34875	0	0	0	0	10	0	0	0	0	0	100	51.604385	5.440408333	
